"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M4"	"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)"	"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)"	"1/21"	"21/7644"	0.0562061524089192	0.174419583280377	0.13580298132748	"MMP1"	1
"M4"	"SOS-mediated signalling"	"SOS-mediated signalling"	"1/21"	"21/7644"	0.0562061524089192	0.174419583280377	0.13580298132748	"IL6"	1
"M4"	"VxPx cargo-targeting to cilium"	"VxPx cargo-targeting to cilium"	"1/21"	"21/7644"	0.0562061524089192	0.174419583280377	0.13580298132748	"EXOC6"	1
"M4"	"beta-catenin independent WNT signaling"	"beta-catenin independent WNT signaling"	"2/21"	"144/7644"	0.0585962853267039	0.174419583280377	0.13580298132748	"WNT5A/ITPR3"	2
"M4"	"Toll-Like Receptors Cascades"	"Toll-Like Receptors Cascades"	"2/21"	"144/7644"	0.0585962853267039	0.174419583280377	0.13580298132748	"IL6/RPS6KA5"	2
"M4"	"SHC-mediated signalling"	"SHC-mediated signalling"	"1/21"	"22/7644"	0.0588061354601345	0.174419583280377	0.13580298132748	"IL6"	1
"M4"	"SHC1 events in EGFR signaling"	"SHC1 events in EGFR signaling"	"1/21"	"22/7644"	0.0588061354601345	0.174419583280377	0.13580298132748	"IL6"	1
"M4"	"Signalling to p38 via RIT and RIN"	"Signalling to p38 via RIT and RIN"	"1/21"	"22/7644"	0.0588061354601345	0.174419583280377	0.13580298132748	"IL6"	1
"M4"	"ARMS-mediated activation"	"ARMS-mediated activation"	"1/21"	"23/7644"	0.0613992961994857	0.174419583280377	0.13580298132748	"IL6"	1
"M4"	"Downstream signaling of activated FGFR"	"Downstream signaling of activated FGFR"	"2/21"	"149/7644"	0.0622414401260256	0.174419583280377	0.13580298132748	"ITPR3/IL6"	2
"M4"	"Nuclear Events (kinase and transcription factor activation)"	"Nuclear Events (kinase and transcription factor activation)"	"1/21"	"24/7644"	0.0639856516357554	0.174419583280377	0.13580298132748	"RPS6KA5"	1
"M4"	"Sema4D induced cell migration and growth-cone collapse"	"Sema4D induced cell migration and growth-cone collapse"	"1/21"	"24/7644"	0.0639856516357554	0.174419583280377	0.13580298132748	"MYH10"	1
"M4"	"Basigin interactions"	"Basigin interactions"	"1/21"	"25/7644"	0.0665652187375468	0.174419583280377	0.13580298132748	"MMP1"	1
"M4"	"Cellular response to hypoxia"	"Cellular response to hypoxia"	"1/21"	"25/7644"	0.0665652187375468	0.174419583280377	0.13580298132748	"HIF1A"	1
"M4"	"Effects of PIP2 hydrolysis"	"Effects of PIP2 hydrolysis"	"1/21"	"25/7644"	0.0665652187375468	0.174419583280377	0.13580298132748	"ITPR3"	1
"M4"	"Frs2-mediated activation"	"Frs2-mediated activation"	"1/21"	"25/7644"	0.0665652187375468	0.174419583280377	0.13580298132748	"IL6"	1
"M4"	"Phosphorylation of CD3 and TCR zeta chains"	"Phosphorylation of CD3 and TCR zeta chains"	"1/21"	"25/7644"	0.0665652187375468	0.174419583280377	0.13580298132748	"PAG1"	1
"M4"	"Regulation of Hypoxia-inducible Factor (HIF) by oxygen"	"Regulation of Hypoxia-inducible Factor (HIF) by oxygen"	"1/21"	"25/7644"	0.0665652187375468	0.174419583280377	0.13580298132748	"HIF1A"	1
"M4"	"SHC-related events"	"SHC-related events"	"1/21"	"25/7644"	0.0665652187375468	0.174419583280377	0.13580298132748	"IL6"	1
"M4"	"SHC-related events triggered by IGF1R"	"SHC-related events triggered by IGF1R"	"1/21"	"25/7644"	0.0665652187375468	0.174419583280377	0.13580298132748	"IL6"	1
"M4"	"A tetrasaccharide linker sequence is required for GAG synthesis"	"A tetrasaccharide linker sequence is required for GAG synthesis"	"1/21"	"26/7644"	0.0691380144333741	0.174419583280377	0.13580298132748	"SDC1"	1
"M4"	"Insulin processing"	"Insulin processing"	"1/21"	"26/7644"	0.0691380144333741	0.174419583280377	0.13580298132748	"EXOC6"	1
"M4"	"Signaling by Leptin"	"Signaling by Leptin"	"1/21"	"26/7644"	0.0691380144333741	0.174419583280377	0.13580298132748	"IL6"	1
"M4"	"WNT ligand biogenesis and trafficking"	"WNT ligand biogenesis and trafficking"	"1/21"	"26/7644"	0.0691380144333741	0.174419583280377	0.13580298132748	"WNT5A"	1
"M4"	"WNT ligand secretion is abrogated by the PORCN inhibitor LGK974"	"WNT ligand secretion is abrogated by the PORCN inhibitor LGK974"	"1/21"	"26/7644"	0.0691380144333741	0.174419583280377	0.13580298132748	"WNT5A"	1
"M4"	"Downstream signal transduction"	"Downstream signal transduction"	"2/21"	"161/7644"	0.0713003073122664	0.174419583280377	0.13580298132748	"ITPR3/IL6"	2
"M4"	"Prolonged ERK activation events"	"Prolonged ERK activation events"	"1/21"	"27/7644"	0.0717040556117542	0.174419583280377	0.13580298132748	"IL6"	1
"M4"	"Recycling pathway of L1"	"Recycling pathway of L1"	"1/21"	"27/7644"	0.0717040556117542	0.174419583280377	0.13580298132748	"RPS6KA5"	1
"M4"	"Sema4D in semaphorin signaling"	"Sema4D in semaphorin signaling"	"1/21"	"27/7644"	0.0717040556117542	0.174419583280377	0.13580298132748	"MYH10"	1
"M4"	"Signaling by FGFR"	"Signaling by FGFR"	"2/21"	"162/7644"	0.0720742079670981	0.174419583280377	0.13580298132748	"ITPR3/IL6"	2
"M4"	"Signaling by ERBB2"	"Signaling by ERBB2"	"2/21"	"163/7644"	0.0728509379867191	0.174482843760707	0.135852235898941	"ITPR3/IL6"	2
"M4"	"DAP12 signaling"	"DAP12 signaling"	"2/21"	"164/7644"	0.0736304777452556	0.174482843760707	0.135852235898941	"ITPR3/IL6"	2
"M4"	"SHC1 events in ERBB4 signaling"	"SHC1 events in ERBB4 signaling"	"1/21"	"28/7644"	0.0742633591212926	0.174482843760707	0.135852235898941	"IL6"	1
"M4"	"GRB2 events in ERBB2 signaling"	"GRB2 events in ERBB2 signaling"	"1/21"	"30/7644"	0.0793618203292532	0.178091706520649	0.138662094246177	"IL6"	1
"M4"	"Lipoprotein metabolism"	"Lipoprotein metabolism"	"1/21"	"30/7644"	0.0793618203292532	0.178091706520649	0.138662094246177	"SDC1"	1
"M4"	"MAPK targets/ Nuclear events mediated by MAP kinases"	"MAPK targets/ Nuclear events mediated by MAP kinases"	"1/21"	"30/7644"	0.0793618203292532	0.178091706520649	0.138662094246177	"RPS6KA5"	1
"M4"	"DAG and IP3 signaling"	"DAG and IP3 signaling"	"1/21"	"31/7644"	0.0819010115261384	0.178091706520649	0.138662094246177	"ITPR3"	1
"M4"	"HS-GAG biosynthesis"	"HS-GAG biosynthesis"	"1/21"	"31/7644"	0.0819010115261384	0.178091706520649	0.138662094246177	"SDC1"	1
"M4"	"Signaling by FGFR in disease"	"Signaling by FGFR in disease"	"2/21"	"177/7644"	0.0840113904549774	0.178091706520649	0.138662094246177	"ITPR3/IL6"	2
"M4"	"Activation of Matrix Metalloproteinases"	"Activation of Matrix Metalloproteinases"	"1/21"	"32/7644"	0.0844335320512863	0.178091706520649	0.138662094246177	"MMP1"	1
"M4"	"SHC1 events in ERBB2 signaling"	"SHC1 events in ERBB2 signaling"	"1/21"	"32/7644"	0.0844335320512863	0.178091706520649	0.138662094246177	"IL6"	1
"M4"	"Signaling by NOTCH2"	"Signaling by NOTCH2"	"1/21"	"32/7644"	0.0844335320512863	0.178091706520649	0.138662094246177	"MAMLD1"	1
"M4"	"Sphingolipid de novo biosynthesis"	"Sphingolipid de novo biosynthesis"	"1/21"	"32/7644"	0.0844335320512863	0.178091706520649	0.138662094246177	"SPTLC3"	1
"M4"	"DAP12 interactions"	"DAP12 interactions"	"2/21"	"179/7644"	0.0856476312466013	0.178091706520649	0.138662094246177	"ITPR3/IL6"	2
"M4"	"EGFR interacts with phospholipase C-gamma"	"EGFR interacts with phospholipase C-gamma"	"1/21"	"33/7644"	0.0869593985550859	0.178091706520649	0.138662094246177	"ITPR3"	1
"M4"	"PLC-gamma1 signalling"	"PLC-gamma1 signalling"	"1/21"	"33/7644"	0.0869593985550859	0.178091706520649	0.138662094246177	"ITPR3"	1
"M4"	"Fatty acid, triacylglycerol, and ketone body metabolism"	"Fatty acid, triacylglycerol, and ketone body metabolism"	"2/21"	"181/7644"	0.0872938963325367	0.178091706520649	0.138662094246177	"NR1D1/NPAS2"	2
"M4"	"EPHA-mediated growth cone collapse"	"EPHA-mediated growth cone collapse"	"1/21"	"34/7644"	0.0894786276485486	0.178091706520649	0.138662094246177	"MYH10"	1
"M4"	"Global Genomic NER (GG-NER)"	"Global Genomic NER (GG-NER)"	"1/21"	"34/7644"	0.0894786276485486	0.178091706520649	0.138662094246177	"DDB2"	1
"M4"	"PLCG1 events in ERBB2 signaling"	"PLCG1 events in ERBB2 signaling"	"1/21"	"34/7644"	0.0894786276485486	0.178091706520649	0.138662094246177	"ITPR3"	1
"M4"	"Signalling to RAS"	"Signalling to RAS"	"1/21"	"34/7644"	0.0894786276485486	0.178091706520649	0.138662094246177	"IL6"	1
"M4"	"Signaling by PDGF"	"Signaling by PDGF"	"2/21"	"184/7644"	0.0897817694029717	0.178091706520649	0.138662094246177	"ITPR3/IL6"	2
"M4"	"Collagen degradation"	"Collagen degradation"	"1/21"	"38/7644"	0.0994895007659354	0.195743570612653	0.152405824878925	"MMP1"	1
"M4"	"Glycosphingolipid metabolism"	"Glycosphingolipid metabolism"	"1/21"	"39/7644"	0.101975790600792	0.197425130603133	0.153715086463509	"UGCG"	1
"M4"	"O-glycosylation of TSR domain-containing proteins"	"O-glycosylation of TSR domain-containing proteins"	"1/21"	"39/7644"	0.101975790600792	0.197425130603133	0.153715086463509	"THSD1"	1
"M4"	"Pre-NOTCH Transcription and Translation"	"Pre-NOTCH Transcription and Translation"	"1/21"	"41/7644"	0.106928770909426	0.201918948647137	0.157213970456014	"MAMLD1"	1
"M4"	"Retinoid metabolism and transport"	"Retinoid metabolism and transport"	"1/21"	"41/7644"	0.106928770909426	0.201918948647137	0.157213970456014	"SDC1"	1
"M4"	"Amine ligand-binding receptors"	"Amine ligand-binding receptors"	"1/21"	"42/7644"	0.10939549402016	0.201918948647137	0.157213970456014	"CHRM2"	1
"M4"	"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion"	"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion"	"1/21"	"42/7644"	0.10939549402016	0.201918948647137	0.157213970456014	"ITPR3"	1
"M4"	"Netrin-1 signaling"	"Netrin-1 signaling"	"1/21"	"42/7644"	0.10939549402016	0.201918948647137	0.157213970456014	"NTN1"	1
"M4"	"Non-integrin membrane-ECM interactions"	"Non-integrin membrane-ECM interactions"	"1/21"	"42/7644"	0.10939549402016	0.201918948647137	0.157213970456014	"SDC1"	1
"M4"	"PLC beta mediated events"	"PLC beta mediated events"	"1/21"	"43/7644"	0.111855727462093	0.201918948647137	0.157213970456014	"ITPR3"	1
"M4"	"Fc epsilon receptor (FCERI) signaling"	"Fc epsilon receptor (FCERI) signaling"	"2/21"	"212/7644"	0.113986695172673	0.201918948647137	0.157213970456014	"ITPR3/IL6"	2
"M4"	"FRS2-mediated cascade"	"FRS2-mediated cascade"	"1/21"	"44/7644"	0.114309487457264	0.201918948647137	0.157213970456014	"IL6"	1
"M4"	"G-protein mediated events"	"G-protein mediated events"	"1/21"	"44/7644"	0.114309487457264	0.201918948647137	0.157213970456014	"ITPR3"	1
"M4"	"Signalling to ERKs"	"Signalling to ERKs"	"1/21"	"44/7644"	0.114309487457264	0.201918948647137	0.157213970456014	"IL6"	1
"M4"	"Transcriptional activation of mitochondrial biogenesis"	"Transcriptional activation of mitochondrial biogenesis"	"1/21"	"44/7644"	0.114309487457264	0.201918948647137	0.157213970456014	"NR1D1"	1
"M4"	"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers"	"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers"	"1/21"	"45/7644"	0.11675679018929	0.204747414679769	0.159416212386597	"ITPR3"	1
"M4"	"Gastrin-CREB signalling pathway via PKC and MAPK"	"Gastrin-CREB signalling pathway via PKC and MAPK"	"2/21"	"217/7644"	0.118479369376168	0.206273434453473	0.160604370453117	"ITPR3/IL6"	2
"M4"	"Interleukin-2 signaling"	"Interleukin-2 signaling"	"1/21"	"47/7644"	0.121632088406786	0.210249752817445	0.163700329509885	"IL6"	1
"M4"	"Chondroitin sulfate/dermatan sulfate metabolism"	"Chondroitin sulfate/dermatan sulfate metabolism"	"1/21"	"50/7644"	0.128897008650205	0.218133399254193	0.169838531824709	"SDC1"	1
"M4"	"Lipid digestion, mobilization, and transport"	"Lipid digestion, mobilization, and transport"	"1/21"	"50/7644"	0.128897008650205	0.218133399254193	0.169838531824709	"SDC1"	1
"M4"	"Nucleotide Excision Repair"	"Nucleotide Excision Repair"	"1/21"	"50/7644"	0.128897008650205	0.218133399254193	0.169838531824709	"DDB2"	1
"M4"	"Cargo trafficking to the periciliary membrane"	"Cargo trafficking to the periciliary membrane"	"1/21"	"51/7644"	0.131305905518568	0.219145028520644	0.170626185755525	"EXOC6"	1
"M4"	"Nuclear Receptor transcription pathway"	"Nuclear Receptor transcription pathway"	"1/21"	"51/7644"	0.131305905518568	0.219145028520644	0.170626185755525	"NR1D1"	1
"M4"	"Mitochondrial biogenesis"	"Mitochondrial biogenesis"	"1/21"	"53/7644"	0.136104679995403	0.225598168211559	0.175650596389165	"NR1D1"	1
"M4"	"Heparan sulfate/heparin (HS-GAG) metabolism"	"Heparan sulfate/heparin (HS-GAG) metabolism"	"1/21"	"54/7644"	0.138494589324886	0.226457369031232	0.176319569624143	"SDC1"	1
"M4"	"Phospholipase C-mediated cascade"	"Phospholipase C-mediated cascade"	"1/21"	"54/7644"	0.138494589324886	0.226457369031232	0.176319569624143	"ITPR3"	1
"M4"	"Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants"	"Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants"	"1/21"	"57/7644"	0.145626595214684	0.233388318158633	0.181716002394064	"MAMLD1"	1
"M4"	"Constitutive Signaling by NOTCH1 PEST Domain Mutants"	"Constitutive Signaling by NOTCH1 PEST Domain Mutants"	"1/21"	"57/7644"	0.145626595214684	0.233388318158633	0.181716002394064	"MAMLD1"	1
"M4"	"Pre-NOTCH Expression and Processing"	"Pre-NOTCH Expression and Processing"	"1/21"	"57/7644"	0.145626595214684	0.233388318158633	0.181716002394064	"MAMLD1"	1
"M4"	"Cellular responses to stress"	"Cellular responses to stress"	"2/21"	"249/7644"	0.14825145991647	0.236031929603854	0.183774316655458	"HIF1A/IL6"	2
"M4"	"Translocation of GLUT4 to the plasma membrane"	"Translocation of GLUT4 to the plasma membrane"	"1/21"	"60/7644"	0.152702347879229	0.241529203835121	0.1880544910243	"EXOC6"	1
"M4"	"FCERI mediated Ca+2 mobilization"	"FCERI mediated Ca+2 mobilization"	"1/21"	"62/7644"	0.157388472888679	0.24572909960684	0.191324527314591	"ITPR3"	1
"M4"	"Role of phospholipids in phagocytosis"	"Role of phospholipids in phagocytosis"	"1/21"	"62/7644"	0.157388472888679	0.24572909960684	0.191324527314591	"ITPR3"	1
"M4"	"Asymmetric localization of PCP proteins"	"Asymmetric localization of PCP proteins"	"1/21"	"63/7644"	0.15972226899384	0.247774289080188	0.1929169105931	"WNT5A"	1
"M4"	"TCR signaling"	"TCR signaling"	"1/21"	"64/7644"	0.162049908137902	0.249783934836766	0.194481619555377	"PAG1"	1
"M4"	"Extracellular matrix organization"	"Extracellular matrix organization"	"2/21"	"266/7644"	0.16467553163962	0.252224548460684	0.196381879836722	"SDC1/MMP1"	2
"M4"	"Semaphorin interactions"	"Semaphorin interactions"	"1/21"	"67/7644"	0.168996037950459	0.257214095496925	0.200266738120703	"MYH10"	1
"M4"	"Signaling by Wnt"	"Signaling by Wnt"	"2/21"	"286/7644"	0.184423073550213	0.278939898744697	0.217182435299264	"WNT5A/ITPR3"	2
"M4"	"Senescence-Associated Secretory Phenotype (SASP)"	"Senescence-Associated Secretory Phenotype (SASP)"	"1/21"	"76/7644"	0.189506915992886	0.284692817181149	0.221661654090586	"IL6"	1
"M4"	"FCERI mediated MAPK activation"	"FCERI mediated MAPK activation"	"1/21"	"77/7644"	0.191755905787303	0.284692817181149	0.221661654090586	"IL6"	1
"M4"	"Regulation of insulin secretion"	"Regulation of insulin secretion"	"1/21"	"77/7644"	0.191755905787303	0.284692817181149	0.221661654090586	"ITPR3"	1
"M4"	"Platelet homeostasis"	"Platelet homeostasis"	"1/21"	"79/7644"	0.196236067689755	0.289567855981224	0.225457356331619	"ITPR3"	1
"M4"	"Opioid Signalling"	"Opioid Signalling"	"1/21"	"80/7644"	0.198467269616856	0.291085328771388	0.22663885972196	"ITPR3"	1
"M4"	"Peptide hormone metabolism"	"Peptide hormone metabolism"	"1/21"	"83/7644"	0.205125537471848	0.299038434145707	0.232831142723278	"EXOC6"	1
"M4"	"IRS-mediated signalling"	"IRS-mediated signalling"	"1/21"	"85/7644"	0.209535082205854	0.303637664034831	0.236412100314201	"IL6"	1
"M4"	"Class B/2 (Secretin family receptors)"	"Class B/2 (Secretin family receptors)"	"1/21"	"87/7644"	0.213921323799845	0.305607583376856	0.237945878314298	"WNT5A"	1
"M4"	"IRS-related events"	"IRS-related events"	"1/21"	"88/7644"	0.216105742511001	0.305607583376856	0.237945878314298	"IL6"	1
"M4"	"Degradation of the extracellular matrix"	"Degradation of the extracellular matrix"	"1/21"	"89/7644"	0.218284379277447	0.305607583376856	0.237945878314298	"MMP1"	1
"M4"	"IRS-related events triggered by IGF1R"	"IRS-related events triggered by IGF1R"	"1/21"	"89/7644"	0.218284379277447	0.305607583376856	0.237945878314298	"IL6"	1
"M4"	"PCP/CE pathway"	"PCP/CE pathway"	"1/21"	"91/7644"	0.222624365105402	0.305607583376856	0.237945878314298	"WNT5A"	1
"M4"	"Organelle biogenesis and maintenance"	"Organelle biogenesis and maintenance"	"2/21"	"324/7644"	0.222878673500697	0.305607583376856	0.237945878314298	"NR1D1/EXOC6"	2
"M4"	"Diseases associated with visual transduction"	"Diseases associated with visual transduction"	"1/21"	"92/7644"	0.22478574314496	0.305607583376856	0.237945878314298	"SDC1"	1
"M4"	"IGF1R signaling cascade"	"IGF1R signaling cascade"	"1/21"	"92/7644"	0.22478574314496	0.305607583376856	0.237945878314298	"IL6"	1
"M4"	"Insulin receptor signalling cascade"	"Insulin receptor signalling cascade"	"1/21"	"92/7644"	0.22478574314496	0.305607583376856	0.237945878314298	"IL6"	1
"M4"	"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"	"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"	"1/21"	"92/7644"	0.22478574314496	0.305607583376856	0.237945878314298	"IL6"	1
"M4"	"Visual phototransduction"	"Visual phototransduction"	"1/21"	"92/7644"	0.22478574314496	0.305607583376856	0.237945878314298	"SDC1"	1
"M4"	"EPH-Ephrin signaling"	"EPH-Ephrin signaling"	"1/21"	"94/7644"	0.229091341661553	0.309721255207239	0.241148780696371	"MYH10"	1
"M4"	"L1CAM interactions"	"L1CAM interactions"	"1/21"	"97/7644"	0.235507061057996	0.316626159866861	0.24652493525954	"RPS6KA5"	1
"M4"	"Stimuli-sensing channels"	"Stimuli-sensing channels"	"1/21"	"98/7644"	0.237634310523715	0.317721011860437	0.247377386355016	"ANO4"	1
"M4"	"Cell surface interactions at the vascular wall"	"Cell surface interactions at the vascular wall"	"1/21"	"99/7644"	0.239755921904447	0.318796335719099	0.248214632856541	"MMP1"	1
"M4"	"O-linked glycosylation"	"O-linked glycosylation"	"1/21"	"103/7644"	0.24818627002903	0.320828198337422	0.249796639853843	"THSD1"	1
"M4"	"GAB1 signalosome"	"GAB1 signalosome"	"1/21"	"104/7644"	0.250279903277855	0.320828198337422	0.249796639853843	"PAG1"	1
"M4"	"Integration of energy metabolism"	"Integration of energy metabolism"	"1/21"	"104/7644"	0.250279903277855	0.320828198337422	0.249796639853843	"ITPR3"	1
"M4"	"Signaling by Interleukins"	"Signaling by Interleukins"	"1/21"	"109/7644"	0.260665047880371	0.320828198337422	0.249796639853843	"IL6"	1
"M4"	"Orphan transporters"	"Orphan transporters"	"1/21"	"114/7644"	0.270913096875034	0.320828198337422	0.249796639853843	"ANO4"	1
"M4"	"DNA Repair"	"DNA Repair"	"1/21"	"115/7644"	0.27294640696343	0.320828198337422	0.249796639853843	"DDB2"	1
"M4"	"Signaling by Insulin receptor"	"Signaling by Insulin receptor"	"1/21"	"116/7644"	0.274974315776522	0.320828198337422	0.249796639853843	"IL6"	1
"M4"	"Fcgamma receptor (FCGR) dependent phagocytosis"	"Fcgamma receptor (FCGR) dependent phagocytosis"	"1/21"	"119/7644"	0.28102577072441	0.320828198337422	0.249796639853843	"ITPR3"	1
"M4"	"Defective B3GAT3 causes JDSSDHD"	"Defective B3GAT3 causes JDSSDHD"	"1/21"	"121/7644"	0.285033316704735	0.320828198337422	0.249796639853843	"SDC1"	1
"M4"	"Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)"	"Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)"	"1/21"	"121/7644"	0.285033316704735	0.320828198337422	0.249796639853843	"SDC1"	1
"M4"	"Defective B4GALT7 causes EDS, progeroid type"	"Defective B4GALT7 causes EDS, progeroid type"	"1/21"	"121/7644"	0.285033316704735	0.320828198337422	0.249796639853843	"SDC1"	1
"M4"	"Defective CHST14 causes EDS, musculocontractural type"	"Defective CHST14 causes EDS, musculocontractural type"	"1/21"	"121/7644"	0.285033316704735	0.320828198337422	0.249796639853843	"SDC1"	1
"M4"	"Defective CHST3 causes SEDCJD"	"Defective CHST3 causes SEDCJD"	"1/21"	"121/7644"	0.285033316704735	0.320828198337422	0.249796639853843	"SDC1"	1
"M4"	"Defective CHST6 causes MCDC1"	"Defective CHST6 causes MCDC1"	"1/21"	"121/7644"	0.285033316704735	0.320828198337422	0.249796639853843	"SDC1"	1
"M4"	"Defective CHSY1 causes TPBS"	"Defective CHSY1 causes TPBS"	"1/21"	"121/7644"	0.285033316704735	0.320828198337422	0.249796639853843	"SDC1"	1
"M4"	"Defective EXT1 causes exostoses 1, TRPS2 and CHDS"	"Defective EXT1 causes exostoses 1, TRPS2 and CHDS"	"1/21"	"121/7644"	0.285033316704735	0.320828198337422	0.249796639853843	"SDC1"	1
"M4"	"Defective EXT2 causes exostoses 2"	"Defective EXT2 causes exostoses 2"	"1/21"	"121/7644"	0.285033316704735	0.320828198337422	0.249796639853843	"SDC1"	1
